1°Lista com 100 interações, r = 0.1 e p = 0.1: [64.32018960164162, 76.02027008049025, 5.0253615608377125, 90.73334819099087, 36.13005817130841, 14.925818096226928, -29.80206377257711, -4.390194162862079, 61.28609399107083, -10.736546935659506, -30.419178102076526, -87.97856165636829, 94.98122118690944, -79.74206231232446, 57.79792486245058, -39.850403198669824, 31.93647268854432, -91.81553033337403, 55.60271746051116, 39.8820130539666, 3.4670765265983583, 99.57893445344168, -68.2687495678658, 8.981378115596716, 29.853463978466458, -43.37407973102465, -95.1339586259969, -12.227657593782801, -23.65728703952576, 98.05060114676087, -2.031695352940104, 91.607026633792, 0.43732689509101963, 98.35046878288922, 49.662403590365074, 15.951930356490397, 37.796258940460426, 13.154072644652503, -84.7548321636619, 79.6474457782092, 55.00109062202582, 35.31052891864568, 55.61043289298527, 47.387321493268544, -40.707434599599345, 50.52989265459646, 49.67801995497779, 76.48277347596823, 42.28419196713594, 63.14861395807169]

2°Lista com 100 interações, r = 0.1 e p = 0.1: [64.08810124354673, 75.84744934303457, 4.896654575025431, 90.76396858514249, 36.37901852036426, 14.863544071715069, -29.828595425935227, -4.432161192160956, 61.51663399585707, -10.955036309820288, -30.389855777832437, -88.01037768129603, 94.86612115525088, -79.47447476494017, 57.597474856113884, -39.63669916686565, 31.85002631807863, -91.82181674680324, 55.70303886696239, 40.20306036179567, 3.3958936049204103, 99.82075928494075, -68.29059847806539, 9.086104679847166, 29.9523606382598, -43.424963545462305, -95.0307496869374, -12.22662451340866, -23.47306410730352, 97.83967293255772, -2.0581432872897967, 91.67892359891641, 0.6308143876149807, 98.62079870503032, 49.821068740726155, 15.923316162490948, 37.72357384947204, 13.034026425608317, -84.84682727547897, 79.5996437209831, 54.83165598713532, 35.4521101124781, 55.42641470361183, 47.56643806681011, -40.64574839099704, 50.56694786181254, 49.76340092654751, 76.60304097078622, 42.350499270214996, 63.40134965829545]

3°Lista com 100 interações, r = 0.1 e p = 0.1: [64.48577016080372, 76.07976007826073, 5.109545896987734, 90.80367228378138, 36.25637119587845, 14.98173577170397, -29.856621655271113, -3.977572119140202, 61.31504948803285, -10.836317307511719, -30.470263237388867, -87.93364041966598, 94.88007598342271, -79.28773760577631, 57.66549590579751, -39.982087309439336, 31.71753141561903, -91.96869526344386, 55.841577163586834, 39.79357129314626, 3.452826010364773, 99.76720464364111, -68.48136935957716, 8.988445693531501, 29.66605708429681, -43.38611504800285, -95.20242347294369, -12.21401456230013, -23.793050036365273, 98.16777664457881, -2.0290519258459403, 91.62890617199899, 0.8016156161623222, 98.43479684861799, 49.712780812934454, 16.201990184455966, 38.06816624600386, 12.644527934979834, -84.52845215378078, 79.34131870087501, 54.90673920415282, 35.52864313266122, 55.776056674878575, 47.10134253177995, -40.72276030893091, 50.660035786600474, 49.499473079823716, 76.37729317452448, 42.370950208245716, 63.2439361537346]

4°Lista com 100 interações, r = 0.1 e p = 0.1: [64.27741148220333, 76.18005558139087, 5.48039539956822, 90.90456900854687, 36.47338464597739, 14.992456796329424, -29.763160205008848, -4.28293590709418, 61.33112812196896, -10.966906770737326, -30.322093650263437, -87.86908201401101, 94.7598635264957, -79.57986937216906, 57.788728325495505, -39.78049406337912, 31.791835216955796, -91.77831243804184, 55.81158225887535, 40.00898265988018, 3.5903648794073972, 99.60060962801492, -68.45516848204589, 9.13307912380582, 30.007390501568505, -43.35927794185426, -95.11847608005596, -12.241203487587295, -23.635119623189624, 97.82010667852845, -1.9628868906036074, 91.27227268746218, 0.5181293003345667, 98.67706515628278, 49.720688155029485, 16.015411361859602, 37.881449650965436, 13.087803909940076, -84.84079591429156, 79.65444390439798, 54.936232070091016, 35.03095950451347, 55.66848643463038, 47.3375642076704, -40.63165669364428, 50.524367844366715, 49.26144122266611, 76.3689332104569, 42.58073899890482, 63.301141547094474]

5°Lista com 100 interações, r = 0.1 e p = 0.1: [64.22357658915206, 76.20785051525135, 5.155741890620031, 90.88435392303086, 36.245998187749805, 15.19947936300294, -29.678399041935023, -4.412042721233434, 61.22801393849459, -11.058622532686593, -30.133782051775718, -87.91574037301743, 94.7066912586519, -79.2596031536902, 57.755111148584085, -40.223079755006715, 31.51980912088084, -92.07747458645748, 55.717014478405346, 40.12004977619384, 3.7025246309650646, 99.8069000016951, -68.44236038844639, 8.95288828879961, 29.825297061510355, -43.33733270847998, -95.2487367954521, -12.263101911873104, -23.682118428317693, 97.9255739642126, -2.196545853887733, 91.49899721799083, 0.6578050548007841, 98.86954148460595, 49.62079111193622, 15.994262200875326, 37.956569071653014, 12.98036427121984, -84.71184789214067, 79.52527136860773, 54.82889222523651, 35.23582499480813, 55.713515364242596, 47.35082742034864, -40.695525546642735, 50.5497375939578, 49.64895702786391, 76.65416359751265, 42.254624787728076, 63.34921774874704]

